date,year,month,day,weekday,hour,demand,temperature
11/3/2008,2008,11,3,2,3,10669,29
11/3/2008,2008,11,3,2,4,10748,29
11/3/2008,2008,11,3,2,5,11178,31
11/3/2008,2008,11,3,2,6,12468,31
11/3/2008,2008,11,3,2,7,14580,32
11/3/2008,2008,11,3,2,8,15788,34
11/3/2008,2008,11,3,2,9,16079,35
11/3/2008,2008,11,3,2,10,16165,38
11/3/2008,2008,11,3,2,11,16247,40
11/3/2008,2008,11,3,2,12,16171,42
11/3/2008,2008,11,3,2,13,15999,44
11/3/2008,2008,11,3,2,14,15863,46
11/3/2008,2008,11,3,2,15,15659,48
11/3/2008,2008,11,3,2,16,15679,49
11/3/2008,2008,11,3,2,17,16576,49
11/3/2008,2008,11,3,2,18,17735,49
11/3/2008,2008,11,3,2,19,17482,49
11/3/2008,2008,11,3,2,20,16870,49
11/3/2008,2008,11,3,2,21,15981,48
11/3/2008,2008,11,3,2,22,14710,48
11/3/2008,2008,11,3,2,23,13183,47
11/3/2008,2008,11,3,2,24,11860,46
11/4/2008,2008,11,4,3,1,11015,44
11/4/2008,2008,11,4,3,2,10595,44
11/4/2008,2008,11,4,3,3,10402,43
11/4/2008,2008,11,4,3,4,10414,42
11/4/2008,2008,11,4,3,5,10783,42
11/4/2008,2008,11,4,3,6,12012,40
11/4/2008,2008,11,4,3,7,13845,41
11/4/2008,2008,11,4,3,8,14865,41
11/4/2008,2008,11,4,3,9,15205,43
11/4/2008,2008,11,4,3,10,15337,47
11/4/2008,2008,11,4,3,11,15380,51
11/4/2008,2008,11,4,3,12,15356,55
11/4/2008,2008,11,4,3,13,15322,59
11/4/2008,2008,11,4,3,14,15297,61
11/4/2008,2008,11,4,3,15,15154,62
11/4/2008,2008,11,4,3,16,15119,61
11/4/2008,2008,11,4,3,17,15972,59
11/4/2008,2008,11,4,3,18,17115,57
11/4/2008,2008,11,4,3,19,16947,56
11/4/2008,2008,11,4,3,20,16401,54
11/4/2008,2008,11,4,3,21,15571,54
11/4/2008,2008,11,4,3,22,14362,53
11/4/2008,2008,11,4,3,23,12907,52
11/4/2008,2008,11,4,3,24,11698,52
11/5/2008,2008,11,5,4,1,10861,52
11/5/2008,2008,11,5,4,2,10312,52
11/5/2008,2008,11,5,4,3,10048,51
11/5/2008,2008,11,5,4,4,10006,51
11/5/2008,2008,11,5,4,5,10321,50
11/5/2008,2008,11,5,4,6,11464,50
11/5/2008,2008,11,5,4,7,13497,50
11/5/2008,2008,11,5,4,8,14635,51
11/5/2008,2008,11,5,4,9,14948,53
11/5/2008,2008,11,5,4,10,15155,55
11/5/2008,2008,11,5,4,11,15393,58
11/5/2008,2008,11,5,4,12,15432,60
11/5/2008,2008,11,5,4,13,15325,61
11/5/2008,2008,11,5,4,14,15316,62
11/5/2008,2008,11,5,4,15,15139,63
11/5/2008,2008,11,5,4,16,15192,62
11/5/2008,2008,11,5,4,17,16154,60
11/5/2008,2008,11,5,4,18,17192,59
11/5/2008,2008,11,5,4,19,16919,58
11/5/2008,2008,11,5,4,20,16330,57
11/5/2008,2008,11,5,4,21,15513,56
11/5/2008,2008,11,5,4,22,14256,55
11/5/2008,2008,11,5,4,23,12723,55
11/5/2008,2008,11,5,4,24,11455,55
11/6/2008,2008,11,6,5,1,10615,55
11/6/2008,2008,11,6,5,2,10167,55
11/6/2008,2008,11,6,5,3,9948,56
11/6/2008,2008,11,6,5,4,9916,56
11/6/2008,2008,11,6,5,5,10227,56
11/6/2008,2008,11,6,5,6,11331,56
11/6/2008,2008,11,6,5,7,13446,56
11/6/2008,2008,11,6,5,8,14710,56
11/6/2008,2008,11,6,5,9,15131,56
11/6/2008,2008,11,6,5,10,15398,57
11/6/2008,2008,11,6,5,11,15643,57
11/6/2008,2008,11,6,5,12,15707,58
11/6/2008,2008,11,6,5,13,15639,58
11/6/2008,2008,11,6,5,14,15624,58
11/6/2008,2008,11,6,5,15,15520,59
11/6/2008,2008,11,6,5,16,15639,58
11/6/2008,2008,11,6,5,17,16512,58
11/6/2008,2008,11,6,5,18,17286,58
11/6/2008,2008,11,6,5,19,17024,57
11/6/2008,2008,11,6,5,20,16467,57
11/6/2008,2008,11,6,5,21,15686,56
11/6/2008,2008,11,6,5,22,14467,57
11/6/2008,2008,11,6,5,23,12947,56
11/6/2008,2008,11,6,5,24,11600,57
11/7/2008,2008,11,7,6,1,10714,56
11/7/2008,2008,11,7,6,2,10254,56
11/7/2008,2008,11,7,6,3,9978,56
11/7/2008,2008,11,7,6,4,9919,56
11/7/2008,2008,11,7,6,5,10202,56
11/7/2008,2008,11,7,6,6,11270,56
11/7/2008,2008,11,7,6,7,13264,56
11/7/2008,2008,11,7,6,8,14510,56
11/7/2008,2008,11,7,6,9,14979,56
11/7/2008,2008,11,7,6,10,15258,57
11/7/2008,2008,11,7,6,11,15468,58
11/7/2008,2008,11,7,6,12,15486,59
11/7/2008,2008,11,7,6,13,15352,59
11/7/2008,2008,11,7,6,14,15305,60
11/7/2008,2008,11,7,6,15,15133,59
11/7/2008,2008,11,7,6,16,15141,59
11/7/2008,2008,11,7,6,17,15876,59
11/7/2008,2008,11,7,6,18,16591,59
11/7/2008,2008,11,7,6,19,16208,58
11/7/2008,2008,11,7,6,20,15541,57
11/7/2008,2008,11,7,6,21,14814,57
11/7/2008,2008,11,7,6,22,13864,57
11/7/2008,2008,11,7,6,23,12691,56
11/7/2008,2008,11,7,6,24,11484,56
11/8/2008,2008,11,8,7,1,10594,56
11/8/2008,2008,11,8,7,2,10050,56
11/8/2008,2008,11,8,7,3,9742,56
11/8/2008,2008,11,8,7,4,9600,56
11/8/2008,2008,11,8,7,5,9689,56
11/8/2008,2008,11,8,7,6,10050,56
11/8/2008,2008,11,8,7,7,10724,56
11/8/2008,2008,11,8,7,8,11682,56
11/8/2008,2008,11,8,7,9,12842,57
11/8/2008,2008,11,8,7,10,13610,57
11/8/2008,2008,11,8,7,11,13951,58
11/8/2008,2008,11,8,7,12,14019,59
11/8/2008,2008,11,8,7,13,13943,59
11/8/2008,2008,11,8,7,14,13769,59
11/8/2008,2008,11,8,7,15,13699,59
11/8/2008,2008,11,8,7,16,13845,59
11/8/2008,2008,11,8,7,17,14764,57
11/8/2008,2008,11,8,7,18,15437,57
11/8/2008,2008,11,8,7,19,15102,56
11/8/2008,2008,11,8,7,20,14542,56
11/8/2008,2008,11,8,7,21,13950,56
11/8/2008,2008,11,8,7,22,13185,56
11/8/2008,2008,11,8,7,23,12201,57
11/8/2008,2008,11,8,7,24,11190,56
11/9/2008,2008,11,9,1,1,10356,56
11/9/2008,2008,11,9,1,2,9820,54
11/9/2008,2008,11,9,1,3,9492,53
11/9/2008,2008,11,9,1,4,9344,52
11/9/2008,2008,11,9,1,5,9350,51
11/9/2008,2008,11,9,1,6,9577,51
11/9/2008,2008,11,9,1,7,10021,50
11/9/2008,2008,11,9,1,8,10750,49
11/9/2008,2008,11,9,1,9,11796,49
11/9/2008,2008,11,9,1,10,12556,50
11/9/2008,2008,11,9,1,11,12915,52
11/9/2008,2008,11,9,1,12,13103,53
11/9/2008,2008,11,9,1,13,13119,54
11/9/2008,2008,11,9,1,14,13039,55
11/9/2008,2008,11,9,1,15,12919,55
11/9/2008,2008,11,9,1,16,13039,54
11/9/2008,2008,11,9,1,17,14217,53
11/9/2008,2008,11,9,1,18,15540,51
11/9/2008,2008,11,9,1,19,15394,50
11/9/2008,2008,11,9,1,20,14906,49
11/9/2008,2008,11,9,1,21,14236,48
11/9/2008,2008,11,9,1,22,13215,48
11/9/2008,2008,11,9,1,23,12014,47
11/9/2008,2008,11,9,1,24,10964,46
11/10/2008,2008,11,10,2,1,10231,44
11/10/2008,2008,11,10,2,2,9842,44
11/10/2008,2008,11,10,2,3,9707,43
11/10/2008,2008,11,10,2,4,9732,43
11/10/2008,2008,11,10,2,5,10104,42
11/10/2008,2008,11,10,2,6,11282,42
11/10/2008,2008,11,10,2,7,13313,43
11/10/2008,2008,11,10,2,8,14557,43
11/10/2008,2008,11,10,2,9,14961,45
11/10/2008,2008,11,10,2,10,15131,47
11/10/2008,2008,11,10,2,11,15259,48
11/10/2008,2008,11,10,2,12,15291,49
11/10/2008,2008,11,10,2,13,15188,48
11/10/2008,2008,11,10,2,14,15152,48
11/10/2008,2008,11,10,2,15,15049,48
11/10/2008,2008,11,10,2,16,15118,47
11/10/2008,2008,11,10,2,17,16078,46
11/10/2008,2008,11,10,2,18,17334,44
11/10/2008,2008,11,10,2,19,17173,43
11/10/2008,2008,11,10,2,20,16626,42
11/10/2008,2008,11,10,2,21,15848,41
11/10/2008,2008,11,10,2,22,14766,39
11/10/2008,2008,11,10,2,23,13362,38
11/10/2008,2008,11,10,2,24,12107,37
11/11/2008,2008,11,11,3,1,11246,37
11/11/2008,2008,11,11,3,2,10812,35
11/11/2008,2008,11,11,3,3,10618,35
11/11/2008,2008,11,11,3,4,10617,34
11/11/2008,2008,11,11,3,5,10932,34
11/11/2008,2008,11,11,3,6,11856,34
11/11/2008,2008,11,11,3,7,13251,35
11/11/2008,2008,11,11,3,8,14380,35
11/11/2008,2008,11,11,3,9,15035,37
11/11/2008,2008,11,11,3,10,15375,40
11/11/2008,2008,11,11,3,11,15491,44
11/11/2008,2008,11,11,3,12,15456,45
11/11/2008,2008,11,11,3,13,15331,46
11/11/2008,2008,11,11,3,14,15262,46
11/11/2008,2008,11,11,3,15,15227,46
11/11/2008,2008,11,11,3,16,15436,45
11/11/2008,2008,11,11,3,17,16529,44
11/11/2008,2008,11,11,3,18,17550,43
11/11/2008,2008,11,11,3,19,17312,43
11/11/2008,2008,11,11,3,20,16757,42
11/11/2008,2008,11,11,3,21,15963,41
11/11/2008,2008,11,11,3,22,14800,41
11/11/2008,2008,11,11,3,23,13348,39
11/11/2008,2008,11,11,3,24,12079,39
11/12/2008,2008,11,12,4,1,11268,38
11/12/2008,2008,11,12,4,2,10867,36
11/12/2008,2008,11,12,4,3,10693,36
11/12/2008,2008,11,12,4,4,10710,34
11/12/2008,2008,11,12,4,5,11060,35
11/12/2008,2008,11,12,4,6,12264,34
11/12/2008,2008,11,12,4,7,14330,33
11/12/2008,2008,11,12,4,8,15352,31
11/12/2008,2008,11,12,4,9,15487,35
11/12/2008,2008,11,12,4,10,15499,39
11/12/2008,2008,11,12,4,11,15530,42
11/12/2008,2008,11,12,4,12,15481,43
11/12/2008,2008,11,12,4,13,15298,44
11/12/2008,2008,11,12,4,14,15243,45
11/12/2008,2008,11,12,4,15,15169,45
11/12/2008,2008,11,12,4,16,15287,45
11/12/2008,2008,11,12,4,17,16453,44
11/12/2008,2008,11,12,4,18,17652,42
11/12/2008,2008,11,12,4,19,17487,40
11/12/2008,2008,11,12,4,20,17057,39
11/12/2008,2008,11,12,4,21,16325,37
11/12/2008,2008,11,12,4,22,15196,37
11/12/2008,2008,11,12,4,23,13666,36
11/12/2008,2008,11,12,4,24,12335,36
11/13/2008,2008,11,13,5,1,11479,35
11/13/2008,2008,11,13,5,2,11046,35
11/13/2008,2008,11,13,5,3,10811,35
11/13/2008,2008,11,13,5,4,10822,35
11/13/2008,2008,11,13,5,5,11151,35
11/13/2008,2008,11,13,5,6,12300,36
11/13/2008,2008,11,13,5,7,14412,36
11/13/2008,2008,11,13,5,8,15573,36
11/13/2008,2008,11,13,5,9,15838,37
11/13/2008,2008,11,13,5,10,15898,39
11/13/2008,2008,11,13,5,11,15989,41
11/13/2008,2008,11,13,5,12,15943,43
11/13/2008,2008,11,13,5,13,15890,44
11/13/2008,2008,11,13,5,14,15899,44
11/13/2008,2008,11,13,5,15,15887,44
11/13/2008,2008,11,13,5,16,16148,44
11/13/2008,2008,11,13,5,17,17133,44
11/13/2008,2008,11,13,5,18,17708,44
11/13/2008,2008,11,13,5,19,17421,44
11/13/2008,2008,11,13,5,20,16862,45
11/13/2008,2008,11,13,5,21,16102,45
11/13/2008,2008,11,13,5,22,14896,45
11/13/2008,2008,11,13,5,23,13426,46
11/13/2008,2008,11,13,5,24,12102,46
11/14/2008,2008,11,14,6,1,11084,46
11/14/2008,2008,11,14,6,2,10552,46
11/14/2008,2008,11,14,6,3,10285,47
11/14/2008,2008,11,14,6,4,10226,47
11/14/2008,2008,11,14,6,5,10518,47
11/14/2008,2008,11,14,6,6,11544,48
11/14/2008,2008,11,14,6,7,13526,48
11/14/2008,2008,11,14,6,8,14759,48
11/14/2008,2008,11,14,6,9,15179,49
11/14/2008,2008,11,14,6,10,15406,50
11/14/2008,2008,11,14,6,11,15597,51
11/14/2008,2008,11,14,6,12,15617,53
11/14/2008,2008,11,14,6,13,15473,54
11/14/2008,2008,11,14,6,14,15372,55
11/14/2008,2008,11,14,6,15,15197,55
11/14/2008,2008,11,14,6,16,15268,55
11/14/2008,2008,11,14,6,17,16154,55
11/14/2008,2008,11,14,6,18,16776,54
11/14/2008,2008,11,14,6,19,16339,54
11/14/2008,2008,11,14,6,20,15661,54
11/14/2008,2008,11,14,6,21,14959,54
11/14/2008,2008,11,14,6,22,14072,54
11/14/2008,2008,11,14,6,23,12885,55
11/14/2008,2008,11,14,6,24,11674,55
11/15/2008,2008,11,15,7,1,10755,55
11/15/2008,2008,11,15,7,2,10213,55
11/15/2008,2008,11,15,7,3,9892,55
11/15/2008,2008,11,15,7,4,9740,55
11/15/2008,2008,11,15,7,5,9805,55
11/15/2008,2008,11,15,7,6,10197,55
11/15/2008,2008,11,15,7,7,10945,56
11/15/2008,2008,11,15,7,8,11850,55
11/15/2008,2008,11,15,7,9,13041,55
11/15/2008,2008,11,15,7,10,13908,56
11/15/2008,2008,11,15,7,11,14383,57
11/15/2008,2008,11,15,7,12,14569,58
11/15/2008,2008,11,15,7,13,14545,60
11/15/2008,2008,11,15,7,14,14395,62
11/15/2008,2008,11,15,7,15,14196,62
11/15/2008,2008,11,15,7,16,14247,64
11/15/2008,2008,11,15,7,17,15099,63
11/15/2008,2008,11,15,7,18,15762,63
11/15/2008,2008,11,15,7,19,15472,64
11/15/2008,2008,11,15,7,20,14914,65
11/15/2008,2008,11,15,7,21,14306,66
11/15/2008,2008,11,15,7,22,13530,65
11/15/2008,2008,11,15,7,23,12500,65
11/15/2008,2008,11,15,7,24,11497,63
11/16/2008,2008,11,16,1,1,10600,62
11/16/2008,2008,11,16,1,2,10021,61
11/16/2008,2008,11,16,1,3,9668,60
11/16/2008,2008,11,16,1,4,9499,60
11/16/2008,2008,11,16,1,5,9484,59
11/16/2008,2008,11,16,1,6,9676,58
11/16/2008,2008,11,16,1,7,10116,55
11/16/2008,2008,11,16,1,8,10741,53
11/16/2008,2008,11,16,1,9,11765,51
11/16/2008,2008,11,16,1,10,12618,49
11/16/2008,2008,11,16,1,11,13044,49
11/16/2008,2008,11,16,1,12,13351,49
11/16/2008,2008,11,16,1,13,13490,48
11/16/2008,2008,11,16,1,14,13452,47
11/16/2008,2008,11,16,1,15,13424,47
11/16/2008,2008,11,16,1,16,13726,46
11/16/2008,2008,11,16,1,17,15048,45
11/16/2008,2008,11,16,1,18,16170,44
11/16/2008,2008,11,16,1,19,15975,44
11/16/2008,2008,11,16,1,20,15520,43
11/16/2008,2008,11,16,1,21,14892,42
11/16/2008,2008,11,16,1,22,13853,42
11/16/2008,2008,11,16,1,23,12634,41
11/16/2008,2008,11,16,1,24,11504,40
11/17/2008,2008,11,17,2,1,10738,39
11/17/2008,2008,11,17,2,2,10370,38
11/17/2008,2008,11,17,2,3,10231,38
11/17/2008,2008,11,17,2,4,10265,37
11/17/2008,2008,11,17,2,5,10699,37
11/17/2008,2008,11,17,2,6,11951,36
11/17/2008,2008,11,17,2,7,14069,36
11/17/2008,2008,11,17,2,8,15197,35
11/17/2008,2008,11,17,2,9,15460,37
11/17/2008,2008,11,17,2,10,15563,39
11/17/2008,2008,11,17,2,11,15662,41
11/17/2008,2008,11,17,2,12,15629,43
11/17/2008,2008,11,17,2,13,15516,44
11/17/2008,2008,11,17,2,14,15447,45
11/17/2008,2008,11,17,2,15,15364,45
11/17/2008,2008,11,17,2,16,15464,43
11/17/2008,2008,11,17,2,17,16700,42
11/17/2008,2008,11,17,2,18,17911,40
11/17/2008,2008,11,17,2,19,17777,38
11/17/2008,2008,11,17,2,20,17330,37
11/17/2008,2008,11,17,2,21,16552,36
11/17/2008,2008,11,17,2,22,15417,35
11/17/2008,2008,11,17,2,23,13857,33
11/17/2008,2008,11,17,2,24,12503,32
11/18/2008,2008,11,18,3,1,11665,32
11/18/2008,2008,11,18,3,2,11239,31
11/18/2008,2008,11,18,3,3,11084,31
11/18/2008,2008,11,18,3,4,11102,30
11/18/2008,2008,11,18,3,5,11486,30
11/18/2008,2008,11,18,3,6,12713,30
11/18/2008,2008,11,18,3,7,14826,30
11/18/2008,2008,11,18,3,8,15868,29
11/18/2008,2008,11,18,3,9,15997,30
11/18/2008,2008,11,18,3,10,16018,32
11/18/2008,2008,11,18,3,11,16029,35
11/18/2008,2008,11,18,3,12,15969,36
11/18/2008,2008,11,18,3,13,15840,37
11/18/2008,2008,11,18,3,14,15794,37
11/18/2008,2008,11,18,3,15,15729,37
11/18/2008,2008,11,18,3,16,15940,36
11/18/2008,2008,11,18,3,17,17258,34
11/18/2008,2008,11,18,3,18,18468,33
11/18/2008,2008,11,18,3,19,18379,32
11/18/2008,2008,11,18,3,20,17929,31
11/18/2008,2008,11,18,3,21,17204,29
11/18/2008,2008,11,18,3,22,16090,28
11/18/2008,2008,11,18,3,23,14546,27
11/18/2008,2008,11,18,3,24,13213,26
11/19/2008,2008,11,19,4,1,12357,25
11/19/2008,2008,11,19,4,2,11957,24
11/19/2008,2008,11,19,4,3,11787,24
11/19/2008,2008,11,19,4,4,11817,23
11/19/2008,2008,11,19,4,5,12204,23
11/19/2008,2008,11,19,4,6,13445,23
11/19/2008,2008,11,19,4,7,15589,23
11/19/2008,2008,11,19,4,8,16662,23
11/19/2008,2008,11,19,4,9,16793,24
11/19/2008,2008,11,19,4,10,16842,26
11/19/2008,2008,11,19,4,11,16753,28
11/19/2008,2008,11,19,4,12,16740,29
11/19/2008,2008,11,19,4,13,16529,30
11/19/2008,2008,11,19,4,14,16400,31
11/19/2008,2008,11,19,4,15,16305,32
11/19/2008,2008,11,19,4,16,16453,31
11/19/2008,2008,11,19,4,17,17777,30
11/19/2008,2008,11,19,4,18,19002,28
11/19/2008,2008,11,19,4,19,18862,26
11/19/2008,2008,11,19,4,20,18431,25
11/19/2008,2008,11,19,4,21,17733,24
11/19/2008,2008,11,19,4,22,16587,23
11/19/2008,2008,11,19,4,23,14992,22
11/19/2008,2008,11,19,4,24,13637,22
11/20/2008,2008,11,20,5,1,12762,21
11/20/2008,2008,11,20,5,2,12340,21
11/20/2008,2008,11,20,5,3,12158,20
11/20/2008,2008,11,20,5,4,12164,20
11/20/2008,2008,11,20,5,5,12531,20
11/20/2008,2008,11,20,5,6,13722,20
11/20/2008,2008,11,20,5,7,15852,20
11/20/2008,2008,11,20,5,8,16888,21
11/20/2008,2008,11,20,5,9,17094,23
11/20/2008,2008,11,20,5,10,17117,25
11/20/2008,2008,11,20,5,11,17073,27
11/20/2008,2008,11,20,5,12,16891,29
11/20/2008,2008,11,20,5,13,16623,31
11/20/2008,2008,11,20,5,14,16495,33
11/20/2008,2008,11,20,5,15,16343,34
11/20/2008,2008,11,20,5,16,16493,33
11/20/2008,2008,11,20,5,17,17722,32
11/20/2008,2008,11,20,5,18,18826,30
11/20/2008,2008,11,20,5,19,18688,29
11/20/2008,2008,11,20,5,20,18281,29
11/20/2008,2008,11,20,5,21,17601,28
11/20/2008,2008,11,20,5,22,16480,27
11/20/2008,2008,11,20,5,23,14895,27
11/20/2008,2008,11,20,5,24,13561,26
11/21/2008,2008,11,21,6,1,12682,25
11/21/2008,2008,11,21,6,2,12256,24
11/21/2008,2008,11,21,6,3,12090,23
11/21/2008,2008,11,21,6,4,12115,24
11/21/2008,2008,11,21,6,5,12509,22
11/21/2008,2008,11,21,6,6,13671,22
11/21/2008,2008,11,21,6,7,15755,22
11/21/2008,2008,11,21,6,8,16772,21
11/21/2008,2008,11,21,6,9,16882,24
11/21/2008,2008,11,21,6,10,16885,27
11/21/2008,2008,11,21,6,11,16861,29
11/21/2008,2008,11,21,6,12,16696,30
11/21/2008,2008,11,21,6,13,16458,31
11/21/2008,2008,11,21,6,14,16317,32
11/21/2008,2008,11,21,6,15,16182,32
11/21/2008,2008,11,21,6,16,16353,32
11/21/2008,2008,11,21,6,17,17533,31
11/21/2008,2008,11,21,6,18,18502,28
11/21/2008,2008,11,21,6,19,18234,27
11/21/2008,2008,11,21,6,20,17699,26
11/21/2008,2008,11,21,6,21,17108,24
11/21/2008,2008,11,21,6,22,16256,24
11/21/2008,2008,11,21,6,23,15053,23
11/21/2008,2008,11,21,6,24,13861,22
11/22/2008,2008,11,22,7,1,12967,22
11/22/2008,2008,11,22,7,2,12463,21
11/22/2008,2008,11,22,7,3,12230,20
11/22/2008,2008,11,22,7,4,12171,20
11/22/2008,2008,11,22,7,5,12324,20
11/22/2008,2008,11,22,7,6,12790,20
11/22/2008,2008,11,22,7,7,13599,20
11/22/2008,2008,11,22,7,8,14495,20
11/22/2008,2008,11,22,7,9,15526,20
11/22/2008,2008,11,22,7,10,16127,22
11/22/2008,2008,11,22,7,11,16325,24
11/22/2008,2008,11,22,7,12,16282,26
11/22/2008,2008,11,22,7,13,16091,26
11/22/2008,2008,11,22,7,14,15839,27
11/22/2008,2008,11,22,7,15,15721,27
11/22/2008,2008,11,22,7,16,15917,26
11/22/2008,2008,11,22,7,17,17158,24
11/22/2008,2008,11,22,7,18,18169,23
11/22/2008,2008,11,22,7,19,17873,23
11/22/2008,2008,11,22,7,20,17362,23
11/22/2008,2008,11,22,7,21,16783,22
11/22/2008,2008,11,22,7,22,15983,22
11/22/2008,2008,11,22,7,23,14930,22
11/22/2008,2008,11,22,7,24,13888,21
11/23/2008,2008,11,23,1,1,13067,21
11/23/2008,2008,11,23,1,2,12550,20
11/23/2008,2008,11,23,1,3,12293,20
11/23/2008,2008,11,23,1,4,12202,20
11/23/2008,2008,11,23,1,5,12281,20
11/23/2008,2008,11,23,1,6,12621,20
11/23/2008,2008,11,23,1,7,13132,20
11/23/2008,2008,11,23,1,8,13828,20
11/23/2008,2008,11,23,1,9,14740,21
11/23/2008,2008,11,23,1,10,15294,24
11/23/2008,2008,11,23,1,11,15517,27
11/23/2008,2008,11,23,1,12,15599,29
11/23/2008,2008,11,23,1,13,15529,30
11/23/2008,2008,11,23,1,14,15347,31
11/23/2008,2008,11,23,1,15,15224,31
11/23/2008,2008,11,23,1,16,15458,31
11/23/2008,2008,11,23,1,17,16891,30
11/23/2008,2008,11,23,1,18,18099,28
11/23/2008,2008,11,23,1,19,17943,28
11/23/2008,2008,11,23,1,20,17517,27
11/23/2008,2008,11,23,1,21,16852,26
11/23/2008,2008,11,23,1,22,15740,25
11/23/2008,2008,11,23,1,23,14417,26
11/23/2008,2008,11,23,1,24,13215,26
11/24/2008,2008,11,24,2,1,12427,26
11/24/2008,2008,11,24,2,2,12035,26
11/24/2008,2008,11,24,2,3,11902,25
11/24/2008,2008,11,24,2,4,11972,24
11/24/2008,2008,11,24,2,5,12367,24
11/24/2008,2008,11,24,2,6,13547,24
11/24/2008,2008,11,24,2,7,15633,25
11/24/2008,2008,11,24,2,8,16752,25
11/24/2008,2008,11,24,2,9,16905,27
11/24/2008,2008,11,24,2,10,16878,30
11/24/2008,2008,11,24,2,11,16798,33
11/24/2008,2008,11,24,2,12,16654,35
11/24/2008,2008,11,24,2,13,16411,38
11/24/2008,2008,11,24,2,14,16299,40
11/24/2008,2008,11,24,2,15,16225,41
11/24/2008,2008,11,24,2,16,16460,41
11/24/2008,2008,11,24,2,17,17686,40
11/24/2008,2008,11,24,2,18,18546,40
11/24/2008,2008,11,24,2,19,18337,39
11/24/2008,2008,11,24,2,20,17800,39
11/24/2008,2008,11,24,2,21,17010,40
11/24/2008,2008,11,24,2,22,15762,40
11/24/2008,2008,11,24,2,23,14124,41
11/24/2008,2008,11,24,2,24,12698,41
11/25/2008,2008,11,25,3,1,11758,41
11/25/2008,2008,11,25,3,2,11260,42
11/25/2008,2008,11,25,3,3,11002,42
11/25/2008,2008,11,25,3,4,10962,43
11/25/2008,2008,11,25,3,5,11239,44
11/25/2008,2008,11,25,3,6,12318,44
11/25/2008,2008,11,25,3,7,14400,45
11/25/2008,2008,11,25,3,8,15789,45
11/25/2008,2008,11,25,3,9,16184,45
11/25/2008,2008,11,25,3,10,16447,46
11/25/2008,2008,11,25,3,11,16618,46
11/25/2008,2008,11,25,3,12,16627,47
11/25/2008,2008,11,25,3,13,16451,48
11/25/2008,2008,11,25,3,14,16383,48
11/25/2008,2008,11,25,3,15,16278,48
11/25/2008,2008,11,25,3,16,16438,47
11/25/2008,2008,11,25,3,17,17321,46
11/25/2008,2008,11,25,3,18,17909,46
11/25/2008,2008,11,25,3,19,17628,44
11/25/2008,2008,11,25,3,20,17135,43
11/25/2008,2008,11,25,3,21,16425,42
11/25/2008,2008,11,25,3,22,15356,41
11/25/2008,2008,11,25,3,23,13912,39
11/25/2008,2008,11,25,3,24,12579,37
11/26/2008,2008,11,26,4,1,11636,36
11/26/2008,2008,11,26,4,2,11169,35
11/26/2008,2008,11,26,4,3,10971,35
11/26/2008,2008,11,26,4,4,10976,32
11/26/2008,2008,11,26,4,5,11321,32
11/26/2008,2008,11,26,4,6,12407,31
11/26/2008,2008,11,26,4,7,14324,31
11/26/2008,2008,11,26,4,8,15533,31
11/26/2008,2008,11,26,4,9,16010,33
11/26/2008,2008,11,26,4,10,16213,34
11/26/2008,2008,11,26,4,11,16269,37
11/26/2008,2008,11,26,4,12,16186,40
11/26/2008,2008,11,26,4,13,16026,41
11/26/2008,2008,11,26,4,14,15917,42
11/26/2008,2008,11,26,4,15,15772,42
11/26/2008,2008,11,26,4,16,15797,42
11/26/2008,2008,11,26,4,17,16900,41
11/26/2008,2008,11,26,4,18,17755,39
11/26/2008,2008,11,26,4,19,17477,38
11/26/2008,2008,11,26,4,20,16972,36
11/26/2008,2008,11,26,4,21,16330,36
11/26/2008,2008,11,26,4,22,15412,35
11/26/2008,2008,11,26,4,23,14083,34
11/26/2008,2008,11,26,4,24,12766,34
11/27/2008,2008,11,27,5,1,11754,34
11/27/2008,2008,11,27,5,2,11166,33
11/27/2008,2008,11,27,5,3,10846,34
11/27/2008,2008,11,27,5,4,10714,34
11/27/2008,2008,11,27,5,5,10818,33
11/27/2008,2008,11,27,5,6,11255,33
11/27/2008,2008,11,27,5,7,12000,32
11/27/2008,2008,11,27,5,8,12898,31
11/27/2008,2008,11,27,5,9,14020,32
11/27/2008,2008,11,27,5,10,14830,35
11/27/2008,2008,11,27,5,11,15170,37
11/27/2008,2008,11,27,5,12,15173,40
11/27/2008,2008,11,27,5,13,14721,41
11/27/2008,2008,11,27,5,14,13977,42
11/27/2008,2008,11,27,5,15,13286,42
11/27/2008,2008,11,27,5,16,12983,41
11/27/2008,2008,11,27,5,17,13511,40
11/27/2008,2008,11,27,5,18,13887,39
11/27/2008,2008,11,27,5,19,13888,38
11/27/2008,2008,11,27,5,20,13901,36
11/27/2008,2008,11,27,5,21,13819,35
11/27/2008,2008,11,27,5,22,13417,35
11/27/2008,2008,11,27,5,23,12688,34
11/27/2008,2008,11,27,5,24,11853,32
11/28/2008,2008,11,28,6,1,11224,31
11/28/2008,2008,11,28,6,2,10858,30
11/28/2008,2008,11,28,6,3,10711,31
11/28/2008,2008,11,28,6,4,10731,31
11/28/2008,2008,11,28,6,5,10989,31
11/28/2008,2008,11,28,6,6,11645,32
11/28/2008,2008,11,28,6,7,12503,33
11/28/2008,2008,11,28,6,8,13250,33
11/28/2008,2008,11,28,6,9,14096,35
