date,year,month,day,weekday,hour,demand
12/2/2019,2019,12,2,2,5,5471
12/2/2019,2019,12,2,2,6,5599
12/2/2019,2019,12,2,2,7,5835
12/2/2019,2019,12,2,2,8,6326
12/2/2019,2019,12,2,2,9,6452
12/2/2019,2019,12,2,2,10,6352
12/2/2019,2019,12,2,2,11,6537
12/2/2019,2019,12,2,2,12,6666
12/2/2019,2019,12,2,2,13,7019
12/2/2019,2019,12,2,2,14,6567
12/2/2019,2019,12,2,2,15,6616
12/2/2019,2019,12,2,2,16,6548
12/2/2019,2019,12,2,2,17,6874
12/2/2019,2019,12,2,2,18,8320
12/2/2019,2019,12,2,2,19,8289.5
12/2/2019,2019,12,2,2,20,8259
12/2/2019,2019,12,2,2,21,7957
12/2/2019,2019,12,2,2,22,7359
12/2/2019,2019,12,2,2,23,6771
12/3/2019,2019,12,3,3,0,6404
12/3/2019,2019,12,3,3,1,5851
12/3/2019,2019,12,3,3,2,5659
12/3/2019,2019,12,3,3,3,5428
12/3/2019,2019,12,3,3,4,5380
12/3/2019,2019,12,3,3,5,5286
12/3/2019,2019,12,3,3,6,5608
12/3/2019,2019,12,3,3,7,5896
12/3/2019,2019,12,3,3,8,6243
12/3/2019,2019,12,3,3,9,6331
12/3/2019,2019,12,3,3,10,6424
12/3/2019,2019,12,3,3,11,6519
12/3/2019,2019,12,3,3,12,6761
12/3/2019,2019,12,3,3,13,6981
12/3/2019,2019,12,3,3,14,6639
12/3/2019,2019,12,3,3,15,6641
12/3/2019,2019,12,3,3,16,6592
12/3/2019,2019,12,3,3,17,7010
12/3/2019,2019,12,3,3,18,8315
12/3/2019,2019,12,3,3,19,8290.5
12/3/2019,2019,12,3,3,20,8266
12/3/2019,2019,12,3,3,21,8005
12/3/2019,2019,12,3,3,22,7418
12/3/2019,2019,12,3,3,23,6844
12/4/2019,2019,12,4,4,0,6419
12/4/2019,2019,12,4,4,1,5854
12/4/2019,2019,12,4,4,2,5576
12/4/2019,2019,12,4,4,3,5392
12/4/2019,2019,12,4,4,4,5315
12/4/2019,2019,12,4,4,5,5243
12/4/2019,2019,12,4,4,6,5409
12/4/2019,2019,12,4,4,7,5808
12/4/2019,2019,12,4,4,8,5809
12/4/2019,2019,12,4,4,9,6183
12/4/2019,2019,12,4,4,10,6303
12/4/2019,2019,12,4,4,11,6580
12/4/2019,2019,12,4,4,12,6877
12/4/2019,2019,12,4,4,13,6952
12/4/2019,2019,12,4,4,14,6589
12/4/2019,2019,12,4,4,15,6679
12/4/2019,2019,12,4,4,16,6595
12/4/2019,2019,12,4,4,17,6845
12/4/2019,2019,12,4,4,18,8429
12/4/2019,2019,12,4,4,19,8411
12/4/2019,2019,12,4,4,20,8393
12/4/2019,2019,12,4,4,21,8137
12/4/2019,2019,12,4,4,22,7508
12/4/2019,2019,12,4,4,23,6816
12/5/2019,2019,12,5,5,0,6369
12/5/2019,2019,12,5,5,1,5918
12/5/2019,2019,12,5,5,2,5552
12/5/2019,2019,12,5,5,3,5335
12/5/2019,2019,12,5,5,4,5251
12/5/2019,2019,12,5,5,5,5196
12/5/2019,2019,12,5,5,6,5300
12/5/2019,2019,12,5,5,7,5860
12/5/2019,2019,12,5,5,8,6195
12/5/2019,2019,12,5,5,9,6550
12/5/2019,2019,12,5,5,10,6498
12/5/2019,2019,12,5,5,11,6624
12/5/2019,2019,12,5,5,12,6913
12/5/2019,2019,12,5,5,13,7074
12/5/2019,2019,12,5,5,14,6737
12/5/2019,2019,12,5,5,15,6759
12/5/2019,2019,12,5,5,16,6683
12/5/2019,2019,12,5,5,17,6956
12/5/2019,2019,12,5,5,18,8538
12/5/2019,2019,12,5,5,19,8440
12/5/2019,2019,12,5,5,20,8342
12/5/2019,2019,12,5,5,21,8147
12/5/2019,2019,12,5,5,22,7477
12/5/2019,2019,12,5,5,23,6871
12/6/2019,2019,12,6,6,0,6488
12/6/2019,2019,12,6,6,1,5974
12/6/2019,2019,12,6,6,2,5729
12/6/2019,2019,12,6,6,3,5589
12/6/2019,2019,12,6,6,4,5405
12/6/2019,2019,12,6,6,5,5338
12/6/2019,2019,12,6,6,6,5432
12/6/2019,2019,12,6,6,7,5381
12/6/2019,2019,12,6,6,8,5447
12/6/2019,2019,12,6,6,9,5302
12/6/2019,2019,12,6,6,10,5241
12/6/2019,2019,12,6,6,11,5379
12/6/2019,2019,12,6,6,12,5734
12/6/2019,2019,12,6,6,13,5888
12/6/2019,2019,12,6,6,14,5445
12/6/2019,2019,12,6,6,15,5305
12/6/2019,2019,12,6,6,16,5284
12/6/2019,2019,12,6,6,17,5555
12/6/2019,2019,12,6,6,18,7361
12/6/2019,2019,12,6,6,19,7456
12/6/2019,2019,12,6,6,20,7551
12/6/2019,2019,12,6,6,21,7419
12/6/2019,2019,12,6,6,22,6817
12/6/2019,2019,12,6,6,23,6353
12/7/2019,2019,12,7,7,0,6044
12/7/2019,2019,12,7,7,1,5404
12/7/2019,2019,12,7,7,2,5339
12/7/2019,2019,12,7,7,3,5066
12/7/2019,2019,12,7,7,4,4966
12/7/2019,2019,12,7,7,5,4858
12/7/2019,2019,12,7,7,6,5187
12/7/2019,2019,12,7,7,7,5570
12/7/2019,2019,12,7,7,8,6029
12/7/2019,2019,12,7,7,9,6034
12/7/2019,2019,12,7,7,10,5803
12/7/2019,2019,12,7,7,11,6029
12/7/2019,2019,12,7,7,12,6360
12/7/2019,2019,12,7,7,13,6499
12/7/2019,2019,12,7,7,14,6172
12/7/2019,2019,12,7,7,15,6227
12/7/2019,2019,12,7,7,16,6177
12/7/2019,2019,12,7,7,17,6448
12/7/2019,2019,12,7,7,18,8308
12/7/2019,2019,12,7,7,19,8241
12/7/2019,2019,12,7,7,20,8174
12/7/2019,2019,12,7,7,21,7967
12/7/2019,2019,12,7,7,22,7614
12/7/2019,2019,12,7,7,23,6868
12/8/2019,2019,12,8,1,0,6444
12/8/2019,2019,12,8,1,1,5998
12/8/2019,2019,12,8,1,2,5729
12/8/2019,2019,12,8,1,3,5518
12/8/2019,2019,12,8,1,4,5431
12/8/2019,2019,12,8,1,5,5384
12/8/2019,2019,12,8,1,6,5571
12/8/2019,2019,12,8,1,7,5978
12/8/2019,2019,12,8,1,8,6352
12/8/2019,2019,12,8,1,9,6537
12/8/2019,2019,12,8,1,10,6550
12/8/2019,2019,12,8,1,11,6635
12/8/2019,2019,12,8,1,12,6857
12/8/2019,2019,12,8,1,13,7017
12/8/2019,2019,12,8,1,14,6686
12/8/2019,2019,12,8,1,15,6684
12/8/2019,2019,12,8,1,16,6621
12/8/2019,2019,12,8,1,17,6917
12/8/2019,2019,12,8,1,18,8540
12/8/2019,2019,12,8,1,19,8499.5
12/8/2019,2019,12,8,1,20,8459
12/8/2019,2019,12,8,1,21,8121
12/8/2019,2019,12,8,1,22,7555
12/8/2019,2019,12,8,1,23,7059
12/9/2019,2019,12,9,2,0,6516
12/9/2019,2019,12,9,2,1,5989
12/9/2019,2019,12,9,2,2,5713
12/9/2019,2019,12,9,2,3,5562
12/9/2019,2019,12,9,2,4,5388
12/9/2019,2019,12,9,2,5,5415
12/9/2019,2019,12,9,2,6,5603
12/9/2019,2019,12,9,2,7,5941
12/9/2019,2019,12,9,2,8,6387
12/9/2019,2019,12,9,2,9,6629
12/9/2019,2019,12,9,2,10,6513
12/9/2019,2019,12,9,2,11,6672
12/9/2019,2019,12,9,2,12,6964
12/9/2019,2019,12,9,2,13,7091
12/9/2019,2019,12,9,2,14,6751
12/9/2019,2019,12,9,2,15,6742
12/9/2019,2019,12,9,2,16,6704
12/9/2019,2019,12,9,2,17,6979
12/9/2019,2019,12,9,2,18,8605
12/9/2019,2019,12,9,2,19,8541
12/9/2019,2019,12,9,2,20,8477
12/9/2019,2019,12,9,2,21,8116
12/9/2019,2019,12,9,2,22,7476
12/9/2019,2019,12,9,2,23,6800
12/10/2019,2019,12,10,3,0,6424
12/10/2019,2019,12,10,3,1,5836
12/10/2019,2019,12,10,3,2,5598
12/10/2019,2019,12,10,3,3,5444
12/10/2019,2019,12,10,3,4,5324
12/10/2019,2019,12,10,3,5,5279
12/10/2019,2019,12,10,3,6,5526
12/10/2019,2019,12,10,3,7,5846
12/10/2019,2019,12,10,3,8,6245
12/10/2019,2019,12,10,3,9,6577
12/10/2019,2019,12,10,3,10,6524
12/10/2019,2019,12,10,3,11,6524
12/10/2019,2019,12,10,3,12,6766
12/10/2019,2019,12,10,3,13,6764
12/10/2019,2019,12,10,3,14,6460
12/10/2019,2019,12,10,3,15,6532
12/10/2019,2019,12,10,3,16,6595
12/10/2019,2019,12,10,3,17,6818
12/10/2019,2019,12,10,3,18,8187
12/10/2019,2019,12,10,3,19,8237.5
12/10/2019,2019,12,10,3,20,8288
12/10/2019,2019,12,10,3,21,8036
12/10/2019,2019,12,10,3,22,7524
12/10/2019,2019,12,10,3,23,6782
12/11/2019,2019,12,11,4,0,6393
12/11/2019,2019,12,11,4,1,5736
12/11/2019,2019,12,11,4,2,5598
12/11/2019,2019,12,11,4,3,5380
12/11/2019,2019,12,11,4,4,5150
12/11/2019,2019,12,11,4,5,5134
12/11/2019,2019,12,11,4,6,5378
12/11/2019,2019,12,11,4,7,5709
12/11/2019,2019,12,11,4,8,6256
12/11/2019,2019,12,11,4,9,6526
12/11/2019,2019,12,11,4,10,6386
12/11/2019,2019,12,11,4,11,6486
12/11/2019,2019,12,11,4,12,6795
12/11/2019,2019,12,11,4,13,6836
12/11/2019,2019,12,11,4,14,6542
12/11/2019,2019,12,11,4,15,6589
12/11/2019,2019,12,11,4,16,6608
12/11/2019,2019,12,11,4,17,6844
12/11/2019,2019,12,11,4,18,8309
12/11/2019,2019,12,11,4,19,8296.5
12/11/2019,2019,12,11,4,20,8284
12/11/2019,2019,12,11,4,21,8067
12/11/2019,2019,12,11,4,22,7344
12/11/2019,2019,12,11,4,23,6787
12/12/2019,2019,12,12,5,0,6402
12/12/2019,2019,12,12,5,1,5751
12/12/2019,2019,12,12,5,2,5572
12/12/2019,2019,12,12,5,3,5361
12/12/2019,2019,12,12,5,4,5277
12/12/2019,2019,12,12,5,5,5146
12/12/2019,2019,12,12,5,6,5417
12/12/2019,2019,12,12,5,7,5734
12/12/2019,2019,12,12,5,8,6254
12/12/2019,2019,12,12,5,9,6654
12/12/2019,2019,12,12,5,10,6550
12/12/2019,2019,12,12,5,11,6668
12/12/2019,2019,12,12,5,12,6865
12/12/2019,2019,12,12,5,13,7015
12/12/2019,2019,12,12,5,14,6704
12/12/2019,2019,12,12,5,15,6821
12/12/2019,2019,12,12,5,16,6656
12/12/2019,2019,12,12,5,17,7030
12/12/2019,2019,12,12,5,18,8492
12/12/2019,2019,12,12,5,19,8430.5
12/12/2019,2019,12,12,5,20,8369
12/12/2019,2019,12,12,5,21,8081
12/12/2019,2019,12,12,5,22,7516
12/12/2019,2019,12,12,5,23,6835
12/13/2019,2019,12,13,6,0,6383
12/13/2019,2019,12,13,6,1,5816
12/13/2019,2019,12,13,6,2,5637
12/13/2019,2019,12,13,6,3,5509
12/13/2019,2019,12,13,6,4,5176
12/13/2019,2019,12,13,6,5,5039
12/13/2019,2019,12,13,6,6,5203
12/13/2019,2019,12,13,6,7,5193
12/13/2019,2019,12,13,6,8,5335
12/13/2019,2019,12,13,6,9,5392
12/13/2019,2019,12,13,6,10,5264
12/13/2019,2019,12,13,6,11,5367
12/13/2019,2019,12,13,6,12,5505
12/13/2019,2019,12,13,6,13,5803
12/13/2019,2019,12,13,6,14,5301
12/13/2019,2019,12,13,6,15,5212
12/13/2019,2019,12,13,6,16,5138
12/13/2019,2019,12,13,6,17,5536
12/13/2019,2019,12,13,6,18,7248
12/13/2019,2019,12,13,6,19,7395.5
12/13/2019,2019,12,13,6,20,7543
12/13/2019,2019,12,13,6,21,7448
12/13/2019,2019,12,13,6,22,6841
12/13/2019,2019,12,13,6,23,6281
12/14/2019,2019,12,14,7,0,5816
12/14/2019,2019,12,14,7,1,5373
12/14/2019,2019,12,14,7,2,5174
12/14/2019,2019,12,14,7,3,5020
12/14/2019,2019,12,14,7,4,4809
12/14/2019,2019,12,14,7,5,4782
12/14/2019,2019,12,14,7,6,5128
12/14/2019,2019,12,14,7,7,5396
12/14/2019,2019,12,14,7,8,6018
12/14/2019,2019,12,14,7,9,6292
12/14/2019,2019,12,14,7,10,6157
12/14/2019,2019,12,14,7,11,6247
12/14/2019,2019,12,14,7,12,6711
12/14/2019,2019,12,14,7,13,6752
12/14/2019,2019,12,14,7,14,6458
12/14/2019,2019,12,14,7,15,6462
12/14/2019,2019,12,14,7,16,6424
12/14/2019,2019,12,14,7,17,6696
12/14/2019,2019,12,14,7,18,8362
12/14/2019,2019,12,14,7,19,8352
12/14/2019,2019,12,14,7,20,8342
12/14/2019,2019,12,14,7,21,8069
12/14/2019,2019,12,14,7,22,7522
12/14/2019,2019,12,14,7,23,6899
12/15/2019,2019,12,15,1,0,6398
12/15/2019,2019,12,15,1,1,5771
12/15/2019,2019,12,15,1,2,5693
12/15/2019,2019,12,15,1,3,5511
12/15/2019,2019,12,15,1,4,5313
12/15/2019,2019,12,15,1,5,5307
12/15/2019,2019,12,15,1,6,5427
12/15/2019,2019,12,15,1,7,5834
12/15/2019,2019,12,15,1,8,6241
12/15/2019,2019,12,15,1,9,6582
12/15/2019,2019,12,15,1,10,6516
12/15/2019,2019,12,15,1,11,6568
12/15/2019,2019,12,15,1,12,6936
12/15/2019,2019,12,15,1,13,7006
12/15/2019,2019,12,15,1,14,6723
12/15/2019,2019,12,15,1,15,6699
12/15/2019,2019,12,15,1,16,6547
12/15/2019,2019,12,15,1,17,6771
12/15/2019,2019,12,15,1,18,8316
12/15/2019,2019,12,15,1,19,8310
12/15/2019,2019,12,15,1,20,8304
12/15/2019,2019,12,15,1,21,8106
12/15/2019,2019,12,15,1,22,7565
12/15/2019,2019,12,15,1,23,7137
12/16/2019,2019,12,16,2,0,6576
12/16/2019,2019,12,16,2,1,6109
12/16/2019,2019,12,16,2,2,5620
12/16/2019,2019,12,16,2,3,5516
12/16/2019,2019,12,16,2,4,5253
12/16/2019,2019,12,16,2,5,5134
12/16/2019,2019,12,16,2,6,5181
12/16/2019,2019,12,16,2,7,5167
12/16/2019,2019,12,16,2,8,5430
12/16/2019,2019,12,16,2,9,5456
12/16/2019,2019,12,16,2,10,5272
12/16/2019,2019,12,16,2,11,5392
12/16/2019,2019,12,16,2,12,5756
12/16/2019,2019,12,16,2,13,5947
12/16/2019,2019,12,16,2,14,5684
12/16/2019,2019,12,16,2,15,5353
12/16/2019,2019,12,16,2,16,5139
12/16/2019,2019,12,16,2,17,5233
12/16/2019,2019,12,16,2,18,7077
12/16/2019,2019,12,16,2,19,7174
12/16/2019,2019,12,16,2,20,7271
12/16/2019,2019,12,16,2,21,7146
12/16/2019,2019,12,16,2,22,6581
12/16/2019,2019,12,16,2,23,6203
12/17/2019,2019,12,17,3,0,5652
12/17/2019,2019,12,17,3,1,5266
12/17/2019,2019,12,17,3,2,5048
12/17/2019,2019,12,17,3,3,4887
12/17/2019,2019,12,17,3,4,4755
12/17/2019,2019,12,17,3,5,4671
12/17/2019,2019,12,17,3,6,5013
12/17/2019,2019,12,17,3,7,5390
12/17/2019,2019,12,17,3,8,5834
12/17/2019,2019,12,17,3,9,6334
12/17/2019,2019,12,17,3,10,6430
12/17/2019,2019,12,17,3,11,6401
12/17/2019,2019,12,17,3,12,6703
12/17/2019,2019,12,17,3,13,6885
12/17/2019,2019,12,17,3,14,6476
12/17/2019,2019,12,17,3,15,6369
12/17/2019,2019,12,17,3,16,6561
12/17/2019,2019,12,17,3,17,6784
12/17/2019,2019,12,17,3,18,8273
12/17/2019,2019,12,17,3,19,8275
12/17/2019,2019,12,17,3,20,8277
12/17/2019,2019,12,17,3,21,7831
12/17/2019,2019,12,17,3,22,7498
12/17/2019,2019,12,17,3,23,6865
12/18/2019,2019,12,18,4,0,6455
12/18/2019,2019,12,18,4,1,5944
12/18/2019,2019,12,18,4,2,5636
12/18/2019,2019,12,18,4,3,5373
12/18/2019,2019,12,18,4,4,5182
12/18/2019,2019,12,18,4,5,5179
12/18/2019,2019,12,18,4,6,5446
12/18/2019,2019,12,18,4,7,5750
12/18/2019,2019,12,18,4,8,6163
12/18/2019,2019,12,18,4,9,6397
12/18/2019,2019,12,18,4,10,6411
12/18/2019,2019,12,18,4,11,6464
12/18/2019,2019,12,18,4,12,6645
12/18/2019,2019,12,18,4,13,6826
12/18/2019,2019,12,18,4,14,6607
12/18/2019,2019,12,18,4,15,6569
12/18/2019,2019,12,18,4,16,6507
12/18/2019,2019,12,18,4,17,6771
12/18/2019,2019,12,18,4,18,8176
12/18/2019,2019,12,18,4,19,8197.5
12/18/2019,2019,12,18,4,20,8219
12/18/2019,2019,12,18,4,21,7889
12/18/2019,2019,12,18,4,22,7319
12/18/2019,2019,12,18,4,23,6571
12/19/2019,2019,12,19,5,0,6165
12/19/2019,2019,12,19,5,1,5663
12/19/2019,2019,12,19,5,2,5427
12/19/2019,2019,12,19,5,3,5296
12/19/2019,2019,12,19,5,4,5105
12/19/2019,2019,12,19,5,5,4989
12/19/2019,2019,12,19,5,6,5367
12/19/2019,2019,12,19,5,7,5560
12/19/2019,2019,12,19,5,8,6349
12/19/2019,2019,12,19,5,9,6581
12/19/2019,2019,12,19,5,10,6589
12/19/2019,2019,12,19,5,11,6531
12/19/2019,2019,12,19,5,12,6825
12/19/2019,2019,12,19,5,13,6864
12/19/2019,2019,12,19,5,14,6575
12/19/2019,2019,12,19,5,15,6460
12/19/2019,2019,12,19,5,16,6535
12/19/2019,2019,12,19,5,17,6892
12/19/2019,2019,12,19,5,18,8127
12/19/2019,2019,12,19,5,19,8139.5
12/19/2019,2019,12,19,5,20,8152
12/19/2019,2019,12,19,5,21,7809
12/19/2019,2019,12,19,5,22,7246
12/19/2019,2019,12,19,5,23,6789
12/20/2019,2019,12,20,6,0,6256
12/20/2019,2019,12,20,6,1,5782
12/20/2019,2019,12,20,6,2,5500
12/20/2019,2019,12,20,6,3,5250
12/20/2019,2019,12,20,6,4,5084
12/20/2019,2019,12,20,6,5,5075
12/20/2019,2019,12,20,6,6,5160
12/20/2019,2019,12,20,6,7,5235
12/20/2019,2019,12,20,6,8,5498
12/20/2019,2019,12,20,6,9,5681
12/20/2019,2019,12,20,6,10,5583
12/20/2019,2019,12,20,6,11,5618
12/20/2019,2019,12,20,6,12,5828
12/20/2019,2019,12,20,6,13,5854
12/20/2019,2019,12,20,6,14,5402
12/20/2019,2019,12,20,6,15,5213
12/20/2019,2019,12,20,6,16,5205
12/20/2019,2019,12,20,6,17,5538
12/20/2019,2019,12,20,6,18,7197
12/20/2019,2019,12,20,6,19,7397.5
12/20/2019,2019,12,20,6,20,7598
12/20/2019,2019,12,20,6,21,7385
12/20/2019,2019,12,20,6,22,6842
12/20/2019,2019,12,20,6,23,6302
12/21/2019,2019,12,21,7,0,5787
12/21/2019,2019,12,21,7,1,5275
12/21/2019,2019,12,21,7,2,5030
12/21/2019,2019,12,21,7,3,4826
12/21/2019,2019,12,21,7,4,4686
12/21/2019,2019,12,21,7,5,4596
12/21/2019,2019,12,21,7,6,4887
12/21/2019,2019,12,21,7,7,5116
12/21/2019,2019,12,21,7,8,5719
12/21/2019,2019,12,21,7,9,6133
12/21/2019,2019,12,21,7,10,6123
12/21/2019,2019,12,21,7,11,6283
12/21/2019,2019,12,21,7,12,6435
12/21/2019,2019,12,21,7,13,6495
12/21/2019,2019,12,21,7,14,6196
12/21/2019,2019,12,21,7,15,6272
12/21/2019,2019,12,21,7,16,6323
12/21/2019,2019,12,21,7,17,6837
12/21/2019,2019,12,21,7,18,8234
12/21/2019,2019,12,21,7,19,8176
12/21/2019,2019,12,21,7,20,8118
12/21/2019,2019,12,21,7,21,7758
12/21/2019,2019,12,21,7,22,7108
12/21/2019,2019,12,21,7,23,6602
12/22/2019,2019,12,22,1,0,6093
12/22/2019,2019,12,22,1,1,5615
12/22/2019,2019,12,22,1,2,5345
12/22/2019,2019,12,22,1,3,5143
12/22/2019,2019,12,22,1,4,5021
12/22/2019,2019,12,22,1,5,5023
12/22/2019,2019,12,22,1,6,5165
12/22/2019,2019,12,22,1,7,5636
12/22/2019,2019,12,22,1,8,6306
12/22/2019,2019,12,22,1,9,6564
12/22/2019,2019,12,22,1,10,6652
12/22/2019,2019,12,22,1,11,6706
12/22/2019,2019,12,22,1,12,6912
12/22/2019,2019,12,22,1,13,6902
12/22/2019,2019,12,22,1,14,6495
12/22/2019,2019,12,22,1,15,6530
12/22/2019,2019,12,22,1,16,6477
12/22/2019,2019,12,22,1,17,6781
12/22/2019,2019,12,22,1,18,8339
12/22/2019,2019,12,22,1,19,8316
12/22/2019,2019,12,22,1,20,8293
12/22/2019,2019,12,22,1,21,7947
12/22/2019,2019,12,22,1,22,7385
12/22/2019,2019,12,22,1,23,6839
12/23/2019,2019,12,23,2,0,6217
12/23/2019,2019,12,23,2,1,5774
12/23/2019,2019,12,23,2,2,5486
12/23/2019,2019,12,23,2,3,5111
12/23/2019,2019,12,23,2,4,5116
12/23/2019,2019,12,23,2,5,4939
12/23/2019,2019,12,23,2,6,5413
12/23/2019,2019,12,23,2,7,5609
12/23/2019,2019,12,23,2,8,6100
12/23/2019,2019,12,23,2,9,6489
12/23/2019,2019,12,23,2,10,6344
12/23/2019,2019,12,23,2,11,6456
12/23/2019,2019,12,23,2,12,6611
12/23/2019,2019,12,23,2,13,6712
12/23/2019,2019,12,23,2,14,6394
12/23/2019,2019,12,23,2,15,6355
12/23/2019,2019,12,23,2,16,6313
12/23/2019,2019,12,23,2,17,6640
12/23/2019,2019,12,23,2,18,8243
12/23/2019,2019,12,23,2,19,8288.5
12/23/2019,2019,12,23,2,20,8334
12/23/2019,2019,12,23,2,21,8074
12/23/2019,2019,12,23,2,22,7403
12/23/2019,2019,12,23,2,23,6754
12/24/2019,2019,12,24,3,0,6171
12/24/2019,2019,12,24,3,1,5687
12/24/2019,2019,12,24,3,2,5464
12/24/2019,2019,12,24,3,3,5226
12/24/2019,2019,12,24,3,4,5053
12/24/2019,2019,12,24,3,5,4925
12/24/2019,2019,12,24,3,6,5195
12/24/2019,2019,12,24,3,7,5553
12/24/2019,2019,12,24,3,8,6185
12/24/2019,2019,12,24,3,9,6473
12/24/2019,2019,12,24,3,10,6517
12/24/2019,2019,12,24,3,11,6462
12/24/2019,2019,12,24,3,12,6652
12/24/2019,2019,12,24,3,13,6702
12/24/2019,2019,12,24,3,14,6462
12/24/2019,2019,12,24,3,15,6280
12/24/2019,2019,12,24,3,16,6310
12/24/2019,2019,12,24,3,17,6653
12/24/2019,2019,12,24,3,18,8256
12/24/2019,2019,12,24,3,19,8358
12/24/2019,2019,12,24,3,20,8460
12/24/2019,2019,12,24,3,21,8103
12/24/2019,2019,12,24,3,22,7480
12/24/2019,2019,12,24,3,23,6760
12/25/2019,2019,12,25,4,0,6234
12/25/2019,2019,12,25,4,1,5667
12/25/2019,2019,12,25,4,2,5303
12/25/2019,2019,12,25,4,3,5048
12/25/2019,2019,12,25,4,4,4936
12/25/2019,2019,12,25,4,5,4818
12/25/2019,2019,12,25,4,6,5070
12/25/2019,2019,12,25,4,7,5239
12/25/2019,2019,12,25,4,8,5763
12/25/2019,2019,12,25,4,9,6263
12/25/2019,2019,12,25,4,10,6374
12/25/2019,2019,12,25,4,11,6375
12/25/2019,2019,12,25,4,12,6502
12/25/2019,2019,12,25,4,13,6652
12/25/2019,2019,12,25,4,14,6344
12/25/2019,2019,12,25,4,15,6289
12/25/2019,2019,12,25,4,16,6169
12/25/2019,2019,12,25,4,17,6356
12/25/2019,2019,12,25,4,18,8179
12/25/2019,2019,12,25,4,19,8250.5
12/25/2019,2019,12,25,4,20,8322
12/25/2019,2019,12,25,4,21,7938
12/25/2019,2019,12,25,4,22,7350
12/25/2019,2019,12,25,4,23,6580
12/26/2019,2019,12,26,5,0,6052
12/26/2019,2019,12,26,5,1,5584
12/26/2019,2019,12,26,5,2,5370
12/26/2019,2019,12,26,5,3,5172
12/26/2019,2019,12,26,5,4,4985
12/26/2019,2019,12,26,5,5,4996
12/26/2019,2019,12,26,5,6,5151
12/26/2019,2019,12,26,5,7,5581
12/26/2019,2019,12,26,5,8,6070
12/26/2019,2019,12,26,5,9,6406
12/26/2019,2019,12,26,5,10,6497
12/26/2019,2019,12,26,5,11,6487
12/26/2019,2019,12,26,5,12,6512
12/26/2019,2019,12,26,5,13,6681
12/26/2019,2019,12,26,5,14,6476
12/26/2019,2019,12,26,5,15,6446
12/26/2019,2019,12,26,5,16,6459
12/26/2019,2019,12,26,5,17,6752
12/26/2019,2019,12,26,5,18,8169
12/26/2019,2019,12,26,5,19,8249
12/26/2019,2019,12,26,5,20,8329
12/26/2019,2019,12,26,5,21,7930
12/26/2019,2019,12,26,5,22,7282
12/26/2019,2019,12,26,5,23,6656
12/27/2019,2019,12,27,6,0,6000
12/27/2019,2019,12,27,6,1,5313
12/27/2019,2019,12,27,6,2,4866
12/27/2019,2019,12,27,6,3,4605
12/27/2019,2019,12,27,6,4,4484
12/27/2019,2019,12,27,6,5,4419
12/27/2019,2019,12,27,6,6,4436
12/27/2019,2019,12,27,6,7,4556
12/27/2019,2019,12,27,6,8,4935
12/27/2019,2019,12,27,6,9,5399
12/27/2019,2019,12,27,6,10,5510
12/27/2019,2019,12,27,6,11,5553
12/27/2019,2019,12,27,6,12,5788
12/27/2019,2019,12,27,6,13,6051
12/27/2019,2019,12,27,6,14,5351
12/27/2019,2019,12,27,6,15,5184
12/27/2019,2019,12,27,6,16,5170
12/27/2019,2019,12,27,6,17,5505
12/27/2019,2019,12,27,6,18,7301
12/27/2019,2019,12,27,6,19,7396
12/27/2019,2019,12,27,6,20,7491
12/27/2019,2019,12,27,6,21,7186
12/27/2019,2019,12,27,6,22,6648
12/27/2019,2019,12,27,6,23,6092
12/28/2019,2019,12,28,7,0,5523
12/28/2019,2019,12,28,7,1,5080
12/28/2019,2019,12,28,7,2,4875
12/28/2019,2019,12,28,7,3,4780
12/28/2019,2019,12,28,7,4,4605
12/28/2019,2019,12,28,7,5,4548
12/28/2019,2019,12,28,7,6,4781
12/28/2019,2019,12,28,7,7,5130
12/28/2019,2019,12,28,7,8,5620
12/28/2019,2019,12,28,7,9,5854
12/28/2019,2019,12,28,7,10,5841
12/28/2019,2019,12,28,7,11,5834
12/28/2019,2019,12,28,7,12,6036
12/28/2019,2019,12,28,7,13,6138
12/28/2019,2019,12,28,7,14,5989
12/28/2019,2019,12,28,7,15,5978
12/28/2019,2019,12,28,7,16,5895
12/28/2019,2019,12,28,7,17,6228
12/28/2019,2019,12,28,7,18,8215
12/28/2019,2019,12,28,7,19,8236
12/28/2019,2019,12,28,7,20,8257
12/28/2019,2019,12,28,7,21,8021
12/28/2019,2019,12,28,7,22,7439
12/28/2019,2019,12,28,7,23,6770
12/29/2019,2019,12,29,1,0,6158
12/29/2019,2019,12,29,1,1,5628
12/29/2019,2019,12,29,1,2,5378
12/29/2019,2019,12,29,1,3,5191
12/29/2019,2019,12,29,1,4,5071
12/29/2019,2019,12,29,1,5,5030
12/29/2019,2019,12,29,1,6,5204
12/29/2019,2019,12,29,1,7,5636
12/29/2019,2019,12,29,1,8,6098
12/29/2019,2019,12,29,1,9,6432
12/29/2019,2019,12,29,1,10,6238
12/29/2019,2019,12,29,1,11,6267
12/29/2019,2019,12,29,1,12,6549
12/29/2019,2019,12,29,1,13,6707
12/29/2019,2019,12,29,1,14,6469
12/29/2019,2019,12,29,1,15,6365
12/29/2019,2019,12,29,1,16,6175
12/29/2019,2019,12,29,1,17,6273
12/29/2019,2019,12,29,1,18,8137
12/29/2019,2019,12,29,1,19,8265.5
12/29/2019,2019,12,29,1,20,8394
